Number of particles,times
2717,2.31858407079647
2752,2.32448377581122
2751,2.33038348082597
2756,2.3362831858407
2757,2.34218289085545
2771,2.3480825958702
2768,2.35398230088495
2766,2.3598820058997
2763,2.36578171091445
2765,2.3716814159292
2771,2.37758112094395
2765,2.3834808259587
2755,2.38938053097345
2774,2.3952802359882
2749,2.40117994100295
2755,2.4070796460177
2749,2.41297935103245
2752,2.4188790560472
2757,2.42477876106195
2758,2.4306784660767
2773,2.43657817109145
2777,2.4424778761062
2829,2.44837758112095
2835,2.4542772861357
2835,2.46017699115045
2838,2.4660766961652
2839,2.47197640117993
2834,2.47787610619468
2827,2.48377581120943
2829,2.48967551622418
2830,2.49557522123893
2830,2.50147492625368
2831,2.50737463126843
2825,2.51327433628318
2825,2.51917404129793
2819,2.52507374631268
2823,2.53097345132743
2824,2.53687315634218
2824,2.54277286135693
2823,2.54867256637168
2813,2.55457227138643
2810,2.56047197640118
2814,2.56637168141593
2818,2.57227138643068
2816,2.57817109144543
2811,2.58407079646018
2822,2.58997050147493
2816,2.59587020648968
2820,2.60176991150442
2817,2.60766961651917
2814,2.61356932153392
2818,2.61946902654867
2815,2.62536873156342
2818,2.63126843657817
2816,2.63716814159292
2829,2.64306784660767
2818,2.64896755162242
2822,2.65486725663717
2816,2.66076696165192
2816,2.66666666666667
2817,2.67256637168142
2812,2.67846607669617
2825,2.68436578171092
2815,2.69026548672567
2823,2.69616519174042
2812,2.70206489675517
2825,2.70796460176992
2829,2.71386430678467
2822,2.71976401179942
2825,2.72566371681417
2817,2.73156342182892
2817,2.73746312684365
2809,2.7433628318584
2809,2.74926253687315
2807,2.7551622418879
2816,2.76106194690265
2809,2.7669616519174
2806,2.77286135693215
2807,2.7787610619469
2818,2.78466076696165
2811,2.7905604719764
2807,2.79646017699115
2808,2.8023598820059
2818,2.80825958702065
2811,2.8141592920354
2807,2.82005899705015
2815,2.8259587020649
2815,2.83185840707965
2815,2.8377581120944
2815,2.84365781710915
2819,2.8495575221239
2809,2.85545722713865
2816,2.8613569321534
2810,2.86725663716815
2813,2.87315634218288
2846,2.87905604719763
2847,2.88495575221238
2847,2.89085545722713
2845,2.89675516224188
2843,2.90265486725663
2841,2.90855457227138
2840,2.91445427728613
2836,2.92035398230088
2838,2.92625368731563
2841,2.93215339233038
2837,2.93805309734513
2842,2.94395280235988
2838,2.94985250737463
2833,2.95575221238938
2838,2.96165191740413
2833,2.96755162241888
2829,2.97345132743363
2836,2.97935103244838
2828,2.98525073746313
2828,2.99115044247788
2828,2.99705014749263
2830,3.00294985250738
2840,3.00884955752212
2835,3.01474926253687
2832,3.02064896755162
2837,3.02654867256637
2837,3.03244837758112
2842,3.03834808259587
2833,3.04424778761062
2835,3.05014749262537
2832,3.05604719764012
2840,3.06194690265487
2838,3.06784660766962
2859,3.07374631268437
2841,3.07964601769912
2835,3.08554572271387
2839,3.09144542772862
2821,3.09734513274337
2802,3.10324483775812
2838,3.10914454277287
2840,3.11504424778762
2841,3.12094395280237
2836,3.12684365781712
2836,3.13274336283187
2833,3.1386430678466
2838,3.14454277286135
2841,3.1504424778761
2833,3.15634218289085
2836,3.1622418879056
2833,3.16814159292035
2836,3.1740412979351
2830,3.17994100294985
2830,3.1858407079646
2829,3.19174041297935
2828,3.1976401179941
2820,3.20353982300885
2827,3.2094395280236
2821,3.21533923303835
2825,3.2212389380531
2822,3.22713864306785
2825,3.2330383480826
2829,3.23893805309735
2830,3.2448377581121
2821,3.25073746312685
2823,3.2566371681416
2801,3.26253687315635
2793,3.2684365781711
2980,3.27433628318583
3136,3.28023598820058
3088,3.28613569321533
3089,3.29203539823008
2647,3.29793510324483
2614,3.30383480825958
2617,3.30973451327433
2618,3.31563421828908
2623,3.32153392330383
2618,3.32743362831858
2612,3.33333333333333
2613,3.33923303834808
2615,3.34513274336283
2614,3.35103244837758
2614,3.35693215339233
2612,3.36283185840708
2608,3.36873156342183
2607,3.37463126843658
2609,3.38053097345133
2609,3.38643067846608
2606,3.39233038348083
2608,3.39823008849557
2605,3.40412979351032
2604,3.41002949852507
2608,3.41592920353982
2609,3.42182890855457
2603,3.42772861356932
2601,3.43362831858407
2606,3.43952802359882
2601,3.44542772861357
2600,3.45132743362832
2601,3.45722713864307
2602,3.46312684365782
2604,3.46902654867257
2601,3.47492625368732
2601,3.48082595870207
2601,3.48672566371682
2602,3.49262536873157
2602,3.49852507374632
2596,3.50442477876107
2598,3.51032448377582
2598,3.51622418879057
2600,3.52212389380532
2598,3.52802359882007
2594,3.53392330383482
2597,3.53982300884955
2595,3.5457227138643
2594,3.55162241887905
2598,3.5575221238938
2594,3.56342182890855
2595,3.5693215339233
2594,3.57522123893805
2596,3.5811209439528
2592,3.58702064896755
2594,3.5929203539823
2596,3.59882005899705
2590,3.6047197640118
2594,3.61061946902655
2592,3.6165191740413
2592,3.62241887905605
2589,3.6283185840708
2593,3.63421828908555
2590,3.6401179941003
2590,3.64601769911505
2589,3.6519174041298
2592,3.65781710914455
2596,3.6637168141593
2591,3.66961651917403
2591,3.67551622418878
2589,3.68141592920353
2587,3.68731563421828
2587,3.69321533923303
2588,3.69911504424778
2586,3.70501474926253
2589,3.71091445427728
2587,3.71681415929203
2587,3.72271386430678
2584,3.72861356932153
2587,3.73451327433628
2584,3.74041297935103
2585,3.74631268436578
2586,3.75221238938053
2583,3.75811209439528
2585,3.76401179941003
2583,3.76991150442478
2581,3.77581120943953
2583,3.78171091445428
2580,3.78761061946903
2579,3.79351032448378
2582,3.79941002949853
2583,3.80530973451327
2579,3.81120943952802
2580,3.81710914454277
2580,3.82300884955752
2581,3.82890855457227
2581,3.83480825958702
2579,3.84070796460177
2577,3.84660766961652
2579,3.85250737463127
2577,3.85840707964602
2579,3.86430678466077
2575,3.87020648967552
2576,3.87610619469027
2574,3.88200589970502
2574,3.88790560471977
2575,3.89380530973452
2577,3.89970501474927
2576,3.90560471976402
2572,3.91150442477877
2573,3.91740412979352
2575,3.92330383480827
2574,3.92920353982302
2570,3.93510324483775
2571,3.9410029498525
2570,3.94690265486725
2571,3.952802359882
2577,3.95870206489675
2573,3.9646017699115
2571,3.97050147492625
2567,3.976401179941
2567,3.98230088495575
2568,3.9882005899705
2566,3.99410029498525
2565,4
2569,4.00589970501475
2571,4.0117994100295
2566,4.01769911504425
2566,4.023598820059
2567,4.02949852507375
2568,4.0353982300885
2571,4.04129793510325
2568,4.047197640118
2569,4.05309734513275
2569,4.0589970501475
2569,4.06489675516223
2567,4.07079646017698
2568,4.07669616519173
2565,4.08259587020648
2567,4.08849557522123
2565,4.09439528023598
2564,4.10029498525073
2564,4.10619469026548
2563,4.11209439528023
2564,4.11799410029498
2566,4.12389380530973
2562,4.12979351032448
2561,4.13569321533923
2562,4.14159292035398
2563,4.14749262536873
2567,4.15339233038348
2568,4.15929203539823
2568,4.16519174041298
2571,4.17109144542773
2569,4.17699115044248
2564,4.18289085545723
2566,4.18879056047198
2562,4.19469026548673
2561,4.20058997050148
2562,4.20648967551622
2562,4.21238938053097
2560,4.21828908554572
2563,4.22418879056047
2560,4.23008849557522
2560,4.23598820058997
2565,4.24188790560472
2557,4.24778761061947
2562,4.25368731563422
2556,4.25958702064897
2559,4.26548672566372
2558,4.27138643067847
2558,4.27728613569322
2562,4.28318584070797
2553,4.28908554572272
2559,4.29498525073747
2557,4.30088495575222
2557,4.30678466076697
2553,4.31268436578172
2557,4.31858407079647
2555,4.32448377581122
2554,4.33038348082597
2555,4.3362831858407
2551,4.34218289085545
2550,4.3480825958702
2554,4.35398230088495
2552,4.3598820058997
2553,4.36578171091445
2551,4.3716814159292
2550,4.37758112094395
2551,4.3834808259587
2549,4.38938053097345
2550,4.3952802359882
2549,4.40117994100295
2551,4.4070796460177
2554,4.41297935103245
2551,4.4188790560472
2550,4.42477876106195
2552,4.4306784660767
2550,4.43657817109145
2549,4.4424778761062
2546,4.44837758112095
2548,4.4542772861357
2545,4.46017699115045
2552,4.46607669616518
2547,4.47197640117993
2546,4.47787610619468
2546,4.48377581120943
2544,4.48967551622418
2545,4.49557522123893
2547,4.50147492625368
2546,4.50737463126843
2545,4.51327433628318
2549,4.51917404129793
2547,4.52507374631268
2543,4.53097345132743
2545,4.53687315634218
2545,4.54277286135693
2546,4.54867256637168
2547,4.55457227138643
2545,4.56047197640118
2545,4.56637168141593
2541,4.57227138643068
2545,4.57817109144543
2540,4.58407079646018
2541,4.58997050147493
2538,4.59587020648968
2541,4.60176991150443
2541,4.60766961651917
2541,4.61356932153392
2545,4.61946902654867
2540,4.62536873156342
2538,4.63126843657817
2539,4.63716814159292
2541,4.64306784660767
2538,4.64896755162242
2539,4.65486725663717
2542,4.66076696165192
2538,4.66666666666667
2540,4.67256637168142
2539,4.67846607669617
2541,4.68436578171092
2538,4.69026548672567
2535,4.69616519174042
2537,4.70206489675517
2538,4.70796460176992
2534,4.71386430678467
2536,4.71976401179942
2538,4.72566371681417
2539,4.73156342182892
2535,4.73746312684365
2533,4.7433628318584
2539,4.74926253687315
2534,4.7551622418879
2533,4.76106194690265
2534,4.7669616519174
2530,4.77286135693215
2532,4.7787610619469
2532,4.78466076696165
2532,4.7905604719764
2530,4.79646017699115
2531,4.8023598820059
2534,4.80825958702065
2531,4.8141592920354
2533,4.82005899705015
2534,4.8259587020649
2532,4.83185840707965
2532,4.8377581120944
2532,4.84365781710915
2531,4.8495575221239
2528,4.85545722713865
2528,4.86135693215338
2533,4.86725663716813
2530,4.87315634218288
2531,4.87905604719763
2529,4.88495575221238
2528,4.89085545722713
2528,4.89675516224188
2527,4.90265486725663
2527,4.90855457227138
2528,4.91445427728613
2526,4.92035398230088
2523,4.92625368731563
2525,4.93215339233038
2526,4.93805309734513
2526,4.94395280235988
2524,4.94985250737463
2521,4.95575221238938
2521,4.96165191740413
2528,4.96755162241888
2525,4.97345132743363
2527,4.97935103244838
2529,4.98525073746313
2527,4.99115044247788
2524,4.99705014749263
2531,5.00294985250738
2526,5.00884955752212
2526,5.01474926253687
2528,5.02064896755162
2532,5.02654867256637
2531,5.03244837758112
2527,5.03834808259587
2532,5.04424778761062
2524,5.05014749262537
2529,5.05604719764012
2528,5.06194690265487
2523,5.06784660766962
2523,5.07374631268437
2525,5.07964601769912
2522,5.08554572271387
2526,5.09144542772862
2518,5.09734513274337
2524,5.10324483775812
2518,5.10914454277287
2518,5.11504424778762
2521,5.12094395280237
2521,5.12684365781712
2521,5.13274336283185
2519,5.1386430678466
2516,5.14454277286135
2515,5.1504424778761
2516,5.15634218289085
2515,5.1622418879056
2523,5.16814159292035
2526,5.1740412979351
2531,5.17994100294985
2522,5.1858407079646
2517,5.19174041297935
2519,5.1976401179941
2520,5.20353982300885
2518,5.2094395280236
2519,5.21533923303835
2518,5.2212389380531
2521,5.22713864306785
2529,5.2330383480826
2519,5.23893805309735
2518,5.2448377581121
2521,5.25073746312685
2519,5.2566371681416
2520,5.26253687315635
2517,5.26843657817108
2515,5.27433628318583
2515,5.28023598820058
2518,5.28613569321533
2513,5.29203539823008
2518,5.29793510324483
2515,5.30383480825958
