t, sec	data
0.0	13.238188818565401
0.34110289937464466	7.844779535864979
0.6822057987492893	16.09977953586498
1.023308698123934	30.979540084388187
1.3644115974985787	9.239645569620253
1.7055144968732234	7.704387130801687
2.046617396247868	17.85779535864979
2.387720295622513	8.706464135021097
2.7288231949971573	15.16393670886076
3.069926094371802	14.488560126582279
3.411028993746447	15.275587552742616
3.7521318931210916	8.153011603375527
4.093234792495736	9.442610759493672
4.434337691870381	8.089554852320676
4.775440591245026	10.007776371308017
5.11654349061967	8.688676160337552
5.457646389994315	17.930589662447257
5.79874928936896	17.280121308016877
6.139852188743604	7.758379746835443
6.480955088118249	8.496674050632912
6.822057987492894	9.817629746835443
7.163160886867538	30.885279535864978
7.504263786242183	10.683191983122363
7.845366685616828	8.996222573839663
8.186469584991473	10.066696202531645
8.527572484366118	11.220507383966245
8.868675383740761	8.518306962025317
9.209778283115407	11.35324894514768
9.550881182490052	9.338786919831223
9.891984081864695	24.635213080168775
10.23308698123934	8.724757383966244
10.574189880613986	11.98142194092827
10.91529277998863	7.877597046413502
11.256395679363274	17.064236286919833
11.59749857873792	18.685632911392403
11.938601478112565	7.953705696202531
12.279704377487208	13.700463080168776
12.620807276861854	8.382922995780591
12.961910176236499	32.18211603375527
13.303013075611142	11.033462025316455
13.644115974985787	15.224303797468355
13.985218874360433	23.95482805907173
14.326321773735076	27.134088607594936
14.667424673109721	7.982482067510548
15.008527572484367	11.872991561181435
15.349630471859012	30.114338607594938
15.690733371233655	20.22416983122363
16.0318362706083	10.068646624472574
16.372939169982946	8.083323839662448
16.71404206935759	12.92231434599156
17.055144968732236	19.418224683544302
17.39624786810688	8.23413818565401
17.737350767481523	14.190491561181435
18.07845366685617	6.971587552742616
18.419556566230813	20.877491561181433
18.760659465605457	11.184882911392405
19.101762364980104	31.15562552742616
19.442865264354747	8.244075949367089
19.78396816372939	8.178379746835443
20.125071063104038	11.67513924050633
20.46617396247868	8.669864978902954
20.807276861853325	11.406487341772152
21.14837976122797	11.348705696202531
21.489482660602615	8.6814388185654
21.83058555997726	6.822976793248945
22.171688459351905	12.256605485232068
22.51279135872655	7.717477848101266
22.853894258101192	8.051645569620254
23.19499715747584	7.775040084388186
23.536100056850483	56.8012194092827
23.87720295622513	34.35733966244726
24.218305855599773	7.169934599156118
24.559408754974417	9.26968565400844
24.900511654349064	7.946210970464135
25.241614553723707	33.49103375527426
25.58271745309835	14.482947257383966
25.923820352472998	7.843685654008439
26.26492325184764	8.725254219409283
26.606026151222284	7.892308016877637
26.94712905059693	9.687556962025317
27.288231949971575	10.14734493670886
27.62933484934622	9.836478902953587
27.970437748720865	16.245072784810127
28.31154064809551	10.497354430379747
28.652643547470152	16.41987658227848
28.9937464468448	10.14098417721519
29.334849346219443	8.227944092827004
29.675952245594086	27.557025316455697
30.017055144968733	14.201966244725739
30.358158044343377	10.71715611814346
30.699260943718023	19.592136075949366
31.040363843092667	13.422292194092828
31.38146674246731	7.664960970464135
31.722569641841957	8.068531645569621
32.0636725412166	10.664531645569621
32.404775440591244	34.687617088607595
32.74587833996589	8.278378691983121
33.08698123934053	7.451552742616034
33.42808413871518	13.966154008438819
33.769187038089825	7.273610759493671
34.11028993746447	13.662801687763713
34.45139283683911	12.337726793248946
34.79249573621376	7.672071729957806
35.133598635588406	31.637387130801688
35.474701534963046	7.156298523206751
35.81580443433769	35.38558016877637
36.15690733371234	10.75146835443038
36.49801023308698	13.942051687763714
36.83911313246163	9.958185654008439
37.180216031836274	7.7957668776371305
37.521318931210914	14.970409282700421
37.86242183058556	9.53301582278481
38.20352472996021	7.457412447257384
38.54462762933485	12.34932805907173
