t, sec	data
0.0	8.402772151898734
0.34110289937464466	9.669007383966244
0.6822057987492893	10.507718354430379
1.023308698123934	8.712170886075949
1.3644115974985787	9.652616033755274
1.7055144968732234	9.126410337552743
2.046617396247868	8.961794303797468
2.387720295622513	11.533410337552743
2.7288231949971573	12.250147679324895
3.069926094371802	10.386722573839663
3.411028993746447	8.12215611814346
3.7521318931210916	10.034573839662448
4.093234792495736	9.092720464135022
4.434337691870381	11.836282700421942
4.775440591245026	10.950600210970464
5.11654349061967	8.497381856540084
5.457646389994315	15.00136181434599
5.79874928936896	12.33470358649789
6.139852188743604	9.53240717299578
6.480955088118249	7.830303797468354
6.822057987492894	11.024440928270042
7.163160886867538	8.9042194092827
7.504263786242183	8.815088607594937
7.845366685616828	9.68957805907173
8.186469584991473	10.881869198312236
8.527572484366118	9.238661392405064
8.868675383740761	9.42270358649789
9.209778283115407	8.860054852320674
9.550881182490052	12.202058016877636
9.891984081864695	9.99490717299578
10.23308698123934	14.464831223628693
10.574189880613986	9.4353111814346
10.91529277998863	14.866470464135022
11.256395679363274	14.976289029535865
11.59749857873792	8.393345991561182
11.938601478112565	8.533804852320674
12.279704377487208	11.345845991561182
12.620807276861854	10.868215189873418
12.961910176236499	7.79295253164557
13.303013075611142	9.947122362869198
13.644115974985787	8.891475738396624
13.985218874360433	11.70402953586498
14.326321773735076	7.881617088607595
14.667424673109721	8.734677215189873
15.008527572484367	11.893138185654008
15.349630471859012	8.686790084388186
15.690733371233655	7.9787805907172995
16.0318362706083	8.681945147679325
16.372939169982946	12.526825949367089
16.71404206935759	8.459870253164556
17.055144968732236	10.660289029535864
17.39624786810688	11.132901898734177
17.737350767481523	8.252701476793249
18.07845366685617	9.353184599156117
18.419556566230813	13.118
18.760659465605457	9.12067088607595
19.101762364980104	9.858306962025317
19.442865264354747	11.988817510548524
19.78396816372939	9.441102320675105
20.125071063104038	12.768735232067511
20.46617396247868	10.402698312236287
20.807276861853325	8.307040084388186
21.14837976122797	10.426354430379746
21.489482660602615	8.847477848101265
21.83058555997726	9.92714029535865
22.171688459351905	7.893361814345991
22.51279135872655	8.337901898734177
22.853894258101192	10.226572784810127
23.19499715747584	9.565242616033755
23.536100056850483	11.864290084388186
23.87720295622513	9.48237552742616
24.218305855599773	8.983675105485233
24.559408754974417	18.05958122362869
24.900511654349064	9.382524261603375
25.241614553723707	9.566132911392405
25.58271745309835	9.504263713080169
25.923820352472998	9.29901371308017
26.26492325184764	10.283934599156119
26.606026151222284	8.726154008438819
26.94712905059693	10.905449367088607
27.288231949971575	7.926081223628692
27.62933484934622	8.082542194092827
27.970437748720865	9.486715189873419
28.31154064809551	8.397214135021096
28.652643547470152	10.091032700421941
28.9937464468448	8.018850210970465
29.334849346219443	8.150351265822785
29.675952245594086	9.259933544303797
30.017055144968733	9.113324894514768
30.358158044343377	9.056939873417722
30.699260943718023	7.655553797468355
31.040363843092667	11.02788924050633
31.38146674246731	9.457955696202532
31.722569641841957	10.131104430379747
32.0636725412166	11.194478902953586
32.404775440591244	10.584689873417721
32.74587833996589	9.345416666666667
33.08698123934053	7.65584388185654
33.42808413871518	8.811007383966245
33.769187038089825	12.938304852320675
34.11028993746447	10.314570675105486
34.45139283683911	9.2409694092827
34.79249573621376	9.238795358649789
35.133598635588406	7.998287974683544
35.474701534963046	8.56398417721519
35.81580443433769	10.02204535864979
36.15690733371234	7.634383966244726
36.49801023308698	8.923221518987342
36.83911313246163	10.719023206751055
37.180216031836274	10.282904008438818
37.521318931210914	8.353651898734178
37.86242183058556	8.982658227848102
38.20352472996021	8.644299578059071
38.54462762933485	8.943120253164556
38.885730528709495	9.532994725738396
39.22683342808414	7.643855485232067
39.56793632745878	9.440020042194092
39.90903922683343	12.689792194092828
40.250142126208075	11.16092088607595
40.591245025582715	9.809697257383966
40.93234792495736	10.563310126582278
41.27345082433201	9.506335443037974
41.61455372370665	16.35910759493671
41.955656623081296	9.071183544303798
42.29675952245594	10.011239451476794
42.63786242183058	9.985298523206751
42.97896532120523	9.916666666666666
43.32006822057988	9.952188818565402
43.66117111995452	9.057573839662448
44.002274019329164	9.866445147679325
44.34337691870381	9.24276582278481
44.68447981807845	11.128095991561182
45.0255827174531	9.46360759493671
45.366685616827745	9.730880801687764
45.707788516202385	8.772564345991562
46.04889141557703	10.06457911392405
46.38999431495168	8.95201582278481
46.731097214326326	10.472552742616033
47.072200113700966	8.42421835443038
47.41330301307561	10.04773628691983
47.75440591245026	10.013536919831223
48.0955088118249	8.638102320675106
48.43661171119955	10.666933544303797
48.77771461057419	7.399790084388186
49.11881750994883	10.016438818565401
49.45992040932348	8.625239451476792
49.80102330869813	8.405900843881856
50.14212620807277	8.366978902953587
50.483229107447414	12.520600210970464
50.82433200682206	9.246997890295358
51.1654349061967	9.044924050632911
51.50653780557135	9.957629746835442
51.847640704945995	9.44342088607595
52.188743604320635	7.950453586497891
52.52984650369528	8.72207805907173
52.87094940306993	8.767525316455696
53.21205230244457	8.485239451476794
53.553155201819216	10.185541139240506
53.89425810119386	10.432492616033755
54.2353610005685	7.868152953586498
54.57646389994315	7.734591772151899
54.9175667993178	8.745336497890296
55.25866969869244	8.42895358649789
55.599772598067084	11.475197257383966
55.94087549744173	9.087525316455697
56.28197839681637	8.126196202531645
56.62308129619102	8.844460970464135
56.964184195565664	9.478840717299578
57.305287094940304	9.053503164556963
57.64638999431495	8.530966244725738
57.9874928936896	8.42059388185654
58.32859579306424	11.810724683544304
58.669698692438885	9.026401898734177
59.01080159181353	9.042253164556962
59.35190449118817	8.687429324894515
59.69300739056282	8.331197257383966
60.034110289937466	8.25888924050633
60.37521318931211	7.228404008438819
60.71631608868675	8.078241561181434
61.0574189880614	9.885356540084388
61.39852188743605	8.252300632911393
61.73962478681069	10.717675105485233
62.080727686185334	9.8804082278481
62.42183058555998	11.097963080168777
62.76293348493462	9.520482067510548
63.10403638430927	9.015246835443039
63.445139283683915	8.862286919831224
63.786242183058555	7.762797468354431
64.1273450824332	8.126725738396624
64.46844798180784	13.214148734177215
64.80955088118249	13.573381856540085
65.15065378055714	11.966990506329115
65.49175667993178	9.330880801687764
65.83285957930643	7.302604430379747
66.17396247868106	9.735793248945148
66.51506537805571	11.271727848101266
66.85616827743036	8.07318670886076
67.197271176805	7.944357594936709
67.53837407617965	13.435810126582279
67.8794769755543	8.124849156118144
68.22057987492894	6.765527426160338
68.56168277430358	8.23068776371308
68.90278567367822	7.818048523206751
69.24388857305287	6.232229957805907
69.58499147242752	10.806505274261603
69.92609437180217	22.321707805907174
70.26719727117681	14.765089662447258
70.60830017055144	24.22211075949367
70.94940306992609	26.443164556962024
71.29050596930074	29.54114556962025
71.63160886867539	28.802681434599155
71.97271176805003	27.383774261603374
72.31381466742468	28.522007383966244
72.65491756679931	27.90265611814346
72.99602046617396	38.30789135021097
73.3371233655486	27.528119198312236
73.67822626492325	29.688820675105486
74.0193291642979	27.159822784810128
74.36043206367255	27.799479957805907
74.70153496304718	29.477441983122365
75.04263786242183	26.622849156118143
75.38374076179647	40.88427426160337
75.72484366117112	35.863962025316454
76.06594656054577	36.93496202531646
76.40704945992042	35.00865400843882
76.74815235929505	38.137776371308014
77.0892552586697	36.03825738396625
77.43035815804434	36.58642510548523
77.77146105741899	35.86701898734177
78.11256395679364	58.57596202531646
78.45366685616828	41.62316877637131
78.79476975554292	41.267428270042195
79.13587265491756	43.16743037974683
79.47697555429221	41.94929641350211
79.81807845366686	44.03943670886076
80.1591813530415	47.229845991561184
80.50028425241615	55.45830801687764
80.8413871517908	57.11195569620253
81.18249005116543	59.03270147679325
81.52359295054008	59.423072784810124
81.86469584991472	65.3498312236287
82.20579874928937	76.09651160337553
82.54690164866402	72.62164135021096
82.88800454803867	65.33987447257384
83.2291074474133	71.00389556962025
83.57021034678795	77.14990717299578
83.91131324616259	77.02892616033755
84.25241614553724	75.00604430379747
84.59351904491189	79.42460548523206
84.93462194428653	88.86500632911392
85.27572484366117	88.89602953586498
85.61682774303581	85.755805907173
85.95793064241046	85.76930696202531
86.2990335417851	85.33193248945148
86.64013644115975	85.31477742616033
86.9812393405344	85.55749894514769
87.32234223990903	89.22457700421941
87.66344513928368	99.73320675105485
88.00454803865833	98.64244303797469
88.34565093803297	97.07092299578059
88.68675383740762	96.27843248945148
89.02785673678227	102.12765611814346
89.3689596361569	106.64112763713081
89.71006253553155	107.55731223628692
90.0511654349062	105.26558966244725
90.39226833428084	104.99608755274262
90.73337123365549	104.07189556962025
91.07447413303014	105.51972362869198
91.41557703240477	114.06589767932489
91.75667993177942	109.47356012658229
92.09778283115406	110.93866139240507
92.43888573052871	109.36199894514768
92.77998862990336	110.60441455696203
93.121091529278	111.7310305907173
93.46219442865265	113.88561286919831
93.80329732802728	112.49504008438818
94.14440022740193	114.68889451476794
94.48550312677658	115.17076687763713
94.82660602615123	114.40430907172995
95.16770892552587	118.63132805907173
95.50881182490052	122.96510021097046
95.84991472427515	121.87571624472574
96.1910176236498	124.49910970464136
96.53212052302445	124.83331434599157
96.8732234223991	126.63454746835443
97.21432632177374	131.5515147679325
97.55542922114839	126.63654746835444
97.89653212052302	128.85189135021096
98.23763501989767	128.902973628692
98.57873791927231	130.16786392405064
98.91984081864696	131.8216065400844
99.26094371802161	131.12731434599155
99.60204661739625	134.81152742616032
99.94314951677089	134.87324894514768
100.28425241614553	135.62039662447256
100.62535531552018	135.1987246835443
100.96645821489483	138.31377848101266
101.30756111426948	135.13779430379748
101.64866401364412	137.54325105485233
101.98976691301876	136.51655907172994
102.3308698123934	137.9016729957806
