Number of particles,times
5,2.43657817109145
5,2.44247787610619
5,2.44837758112094
6,2.45427728613569
6,2.46017699115044
6,2.46607669616519
6,2.47197640117994
6,2.47787610619469
5,2.48377581120944
6,2.48967551622419
6,2.49557522123894
6,2.50147492625369
7,2.50737463126844
7,2.51327433628319
7,2.51917404129794
7,2.52507374631268
6,2.53097345132743
5,2.53687315634218
7,2.54277286135693
6,2.54867256637168
6,2.55457227138643
7,2.56047197640118
6,2.56637168141593
7,2.57227138643068
6,2.57817109144543
7,2.58407079646018
6,2.58997050147493
8,2.59587020648968
7,2.60176991150442
7,2.60766961651917
8,2.61356932153392
6,2.61946902654867
7,2.62536873156342
6,2.63126843657817
8,2.63716814159292
5,2.64306784660767
5,2.64896755162242
5,2.65486725663717
5,2.66076696165192
4,2.66666666666667
5,2.67256637168142
7,2.67846607669617
7,2.68436578171091
6,2.69026548672566
5,2.69616519174041
4,2.70206489675516
8,2.70796460176991
7,2.71386430678466
8,2.71976401179941
9,2.72566371681416
7,2.73156342182891
10,2.73746312684366
9,2.74336283185841
7,2.74926253687316
6,2.75516224188791
7,2.76106194690266
6,2.7669616519174
6,2.77286135693215
7,2.7787610619469
9,2.78466076696165
8,2.7905604719764
7,2.79646017699115
9,2.8023598820059
7,2.80825958702065
7,2.8141592920354
6,2.82005899705015
7,2.8259587020649
11,2.83185840707965
9,2.8377581120944
7,2.84365781710914
6,2.84955752212389
8,2.85545722713864
7,2.86135693215339
7,2.86725663716814
7,2.87315634218289
6,2.87905604719764
6,2.88495575221239
6,2.89085545722714
5,2.89675516224189
6,2.90265486725664
7,2.90855457227139
5,2.91445427728614
4,2.92035398230088
4,2.92625368731563
4,2.93215339233038
5,2.93805309734513
5,2.94395280235988
5,2.94985250737463
8,2.95575221238938
4,2.96165191740413
4,2.96755162241888
4,2.97345132743363
7,2.97935103244838
6,2.98525073746313
4,2.99115044247788
5,2.99705014749263
4,3.00294985250737
4,3.00884955752212
4,3.01474926253687
6,3.02064896755162
4,3.02654867256637
4,3.03244837758112
6,3.03834808259587
6,3.04424778761062
8,3.05014749262537
4,3.05604719764012
5,3.06194690265487
6,3.06784660766962
4,3.07374631268437
6,3.07964601769911
4,3.08554572271386
4,3.09144542772861
4,3.09734513274336
5,3.10324483775811
6,3.10914454277286
5,3.11504424778761
4,3.12094395280236
6,3.12684365781711
7,3.13274336283186
4,3.13864306784661
6,3.14454277286136
5,3.15044247787611
4,3.15634218289086
5,3.1622418879056
4,3.16814159292035
4,3.1740412979351
7,3.17994100294985
4,3.1858407079646
8,3.19174041297935
5,3.1976401179941
4,3.20353982300885
6,3.2094395280236
6,3.21533923303835
4,3.2212389380531
6,3.22713864306785
11,3.2330383480826
7,3.23893805309735
8,3.24483775811209
6,3.25073746312684
7,3.25663716814159
4,3.26253687315634
7,3.26843657817109
5,3.27433628318584
5,3.28023598820059
6,3.28613569321534
4,3.29203539823009
6,3.29793510324484
7,3.30383480825959
5,3.30973451327434
8,3.31563421828909
8,3.32153392330383
6,3.32743362831858
7,3.33333333333333
6,3.33923303834808
5,3.34513274336283
3,3.35103244837758
3,3.35693215339233
7,3.36283185840708
10,3.36873156342183
11,3.37463126843658
3,3.38053097345133
7,3.38643067846608
6,3.39233038348083
6,3.39823008849558
9,3.40412979351032
5,3.41002949852507
7,3.41592920353982
9,3.42182890855457
3,3.42772861356932
6,3.43362831858407
5,3.43952802359882
5,3.44542772861357
3,3.45132743362832
8,3.45722713864307
4,3.46312684365782
7,3.46902654867257
6,3.47492625368732
9,3.48082595870207
7,3.48672566371681
6,3.49262536873156
7,3.49852507374631
4,3.50442477876106
5,3.51032448377581
4,3.51622418879056
5,3.52212389380531
5,3.52802359882006
4,3.53392330383481
6,3.53982300884956
6,3.54572271386431
3,3.55162241887906
6,3.55752212389381
6,3.56342182890855
4,3.5693215339233
5,3.57522123893805
7,3.5811209439528
5,3.58702064896755
4,3.5929203539823
7,3.59882005899705
6,3.6047197640118
7,3.61061946902655
5,3.6165191740413
3,3.62241887905605
5,3.6283185840708
3,3.63421828908555
4,3.64011799410029
6,3.64601769911504
5,3.65191740412979
2,3.65781710914454
5,3.66371681415929
4,3.66961651917404
3,3.67551622418879
6,3.68141592920354
4,3.68731563421829
4,3.69321533923304
4,3.69911504424779
4,3.70501474926254
5,3.71091445427729
5,3.71681415929204
5,3.72271386430678
5,3.72861356932153
5,3.73451327433628
5,3.74041297935103
5,3.74631268436578
4,3.75221238938053
2,3.75811209439528
6,3.76401179941003
5,3.76991150442478
4,3.77581120943953
6,3.78171091445428
3,3.78761061946903
3,3.79351032448378
3,3.79941002949853
7,3.80530973451327
6,3.81120943952802
5,3.81710914454277
5,3.82300884955752
6,3.82890855457227
5,3.83480825958702
9,3.84070796460177
8,3.84660766961652
5,3.85250737463127
9,3.85840707964602
6,3.86430678466077
8,3.87020648967552
9,3.87610619469027
3,3.88200589970501
5,3.88790560471976
7,3.89380530973451
3,3.89970501474926
6,3.90560471976401
5,3.91150442477876
4,3.91740412979351
6,3.92330383480826
5,3.92920353982301
4,3.93510324483776
6,3.94100294985251
9,3.94690265486726
5,3.95280235988201
4,3.95870206489676
7,3.9646017699115
5,3.97050147492625
9,3.976401179941
6,3.98230088495575
6,3.9882005899705
6,3.99410029498525
3,4
5,4.00589970501475
2,4.0117994100295
3,4.01769911504425
6,4.023598820059
5,4.02949852507375
6,4.0353982300885
5,4.04129793510325
2,4.047197640118
3,4.05309734513274
2,4.05899705014749
7,4.06489675516224
5,4.07079646017699
3,4.07669616519174
3,4.08259587020649
5,4.08849557522124
8,4.09439528023599
3,4.10029498525074
4,4.10619469026549
6,4.11209439528024
8,4.11799410029499
8,4.12389380530974
6,4.12979351032448
4,4.13569321533923
3,4.14159292035398
8,4.14749262536873
4,4.15339233038348
5,4.15929203539823
3,4.16519174041298
3,4.17109144542773
7,4.17699115044248
5,4.18289085545723
5,4.18879056047198
6,4.19469026548673
10,4.20058997050147
3,4.20648967551622
6,4.21238938053097
7,4.21828908554572
5,4.22418879056047
4,4.23008849557522
3,4.23598820058997
3,4.24188790560472
2,4.24778761061947
9,4.25368731563422
3,4.25958702064897
6,4.26548672566372
5,4.27138643067847
5,4.27728613569322
3,4.28318584070796
6,4.28908554572271
3,4.29498525073746
3,4.30088495575221
5,4.30678466076696
2,4.31268436578171
7,4.31858407079646
6,4.32448377581121
8,4.33038348082596
4,4.33628318584071
4,4.34218289085546
7,4.34808259587021
2,4.35398230088496
5,4.35988200589971
7,4.36578171091445
4,4.3716814159292
4,4.37758112094395
5,4.3834808259587
4,4.38938053097345
4,4.3952802359882
7,4.40117994100295
7,4.4070796460177
4,4.41297935103245
7,4.4188790560472
8,4.42477876106195
5,4.4306784660767
7,4.43657817109145
8,4.4424778761062
7,4.44837758112095
3,4.45427728613569
3,4.46017699115044
5,4.46607669616519
3,4.47197640117994
11,4.47787610619469
5,4.48377581120944
5,4.48967551622419
6,4.49557522123894
8,4.50147492625369
10,4.50737463126844
2,4.51327433628319
8,4.51917404129794
5,4.52507374631268
4,4.53097345132743
4,4.53687315634218
7,4.54277286135693
6,4.54867256637168
4,4.55457227138643
7,4.56047197640118
4,4.56637168141593
7,4.57227138643068
11,4.57817109144543
6,4.58407079646018
3,4.58997050147493
5,4.59587020648968
6,4.60176991150443
7,4.60766961651917
7,4.61356932153392
3,4.61946902654867
3,4.62536873156342
6,4.63126843657817
7,4.63716814159292
3,4.64306784660767
4,4.64896755162242
5,4.65486725663717
6,4.66076696165192
2,4.66666666666667
6,4.67256637168142
4,4.67846607669617
10,4.68436578171091
6,4.69026548672566
2,4.69616519174041
5,4.70206489675516
9,4.70796460176991
4,4.71386430678466
8,4.71976401179941
3,4.72566371681416
5,4.73156342182891
9,4.73746312684366
6,4.74336283185841
5,4.74926253687316
5,4.75516224188791
4,4.76106194690266
8,4.7669616519174
6,4.77286135693215
6,4.7787610619469
8,4.78466076696165
3,4.7905604719764
8,4.79646017699115
2,4.8023598820059
5,4.80825958702065
3,4.8141592920354
5,4.82005899705015
7,4.8259587020649
4,4.83185840707965
2,4.8377581120944
2,4.84365781710915
4,4.84955752212389
9,4.85545722713864
10,4.86135693215339
7,4.86725663716814
3,4.87315634218289
6,4.87905604719764
9,4.88495575221239
7,4.89085545722714
6,4.89675516224189
10,4.90265486725664
6,4.90855457227139
4,4.91445427728614
6,4.92035398230088
6,4.92625368731563
8,4.93215339233038
6,4.93805309734513
4,4.94395280235988
5,4.94985250737463
8,4.95575221238938
7,4.96165191740413
9,4.96755162241888
8,4.97345132743363
4,4.97935103244838
2,4.98525073746313
9,4.99115044247788
1,4.99705014749263
4,5.00294985250738
4,5.00884955752212
6,5.01474926253687
5,5.02064896755162
7,5.02654867256637
11,5.03244837758112
8,5.03834808259587
4,5.04424778761062
9,5.05014749262537
6,5.05604719764012
3,5.06194690265487
4,5.06784660766962
9,5.07374631268437
4,5.07964601769912
5,5.08554572271386
6,5.09144542772861
8,5.09734513274336
6,5.10324483775811
4,5.10914454277286
5,5.11504424778761
7,5.12094395280236
5,5.12684365781711
8,5.13274336283186
7,5.13864306784661
7,5.14454277286136
6,5.15044247787611
1,5.15634218289086
3,5.16224188790561
7,5.16814159292035
8,5.1740412979351
3,5.17994100294985
5,5.1858407079646
11,5.19174041297935
7,5.1976401179941
8,5.20353982300885
