Number of particles,times
8,1.07964601769912
8,1.08554572271387
6,1.09144542772861
8,1.09734513274336
7,1.10324483775811
10,1.10914454277286
7,1.11504424778761
7,1.12094395280236
12,1.12684365781711
8,1.13274336283186
10,1.13864306784661
15,1.14454277286136
12,1.15044247787611
6,1.15634218289086
7,1.16224188790561
9,1.16814159292035
10,1.1740412979351
11,1.17994100294985
8,1.1858407079646
7,1.19174041297935
8,1.1976401179941
9,1.20353982300885
10,1.2094395280236
5,1.21533923303835
4,1.2212389380531
5,1.22713864306785
8,1.2330383480826
6,1.23893805309735
6,1.2448377581121
6,1.25073746312684
42,1.25663716814159
95,1.26253687315634
227,1.26843657817109
194,1.27433628318584
380,1.28023598820059
332,1.28613569321534
357,1.29203539823009
538,1.29793510324484
351,1.30383480825959
407,1.30973451327434
511,1.31563421828909
559,1.32153392330384
569,1.32743362831859
568,1.33333333333333
658,1.33923303834808
607,1.34513274336283
750,1.35103244837758
824,1.35693215339233
727,1.36283185840708
915,1.36873156342183
934,1.37463126843658
889,1.38053097345133
981,1.38643067846608
1126,1.39233038348083
925,1.39823008849558
1261,1.40412979351033
1065,1.41002949852507
985,1.41592920353982
1079,1.42182890855457
860,1.42772861356932
834,1.43362831858407
1058,1.43952802359882
941,1.44542772861357
987,1.45132743362832
915,1.45722713864307
938,1.46312684365782
953,1.46902654867257
1082,1.47492625368731
925,1.48082595870207
1256,1.48672566371681
1079,1.49262536873156
1035,1.49852507374631
1206,1.50442477876106
1108,1.51032448377581
1192,1.51622418879056
1431,1.52212389380531
1377,1.52802359882006
1452,1.53392330383481
1275,1.53982300884956
1514,1.54572271386431
1259,1.55162241887906
1282,1.5575221238938
1309,1.56342182890856
1454,1.5693215339233
1119,1.57522123893805
1409,1.5811209439528
1615,1.58702064896755
1331,1.5929203539823
1410,1.59882005899705
1456,1.6047197640118
1448,1.61061946902655
1441,1.6165191740413
1400,1.62241887905605
1416,1.6283185840708
1385,1.63421828908555
1495,1.6401179941003
1438,1.64601769911505
1481,1.65191740412979
1559,1.65781710914454
1524,1.66371681415929
1615,1.66961651917403
1511,1.67551622418878
1462,1.68141592920353
1444,1.68731563421828
1568,1.69321533923303
1570,1.69911504424778
1458,1.70501474926253
1417,1.71091445427728
1460,1.71681415929203
1483,1.72271386430678
1590,1.72861356932153
1585,1.73451327433628
1572,1.74041297935103
1625,1.74631268436578
1672,1.75221238938053
1670,1.75811209439528
1705,1.76401179941003
1890,1.76991150442478
1916,1.77581120943953
1862,1.78171091445428
1887,1.78761061946903
1745,1.79351032448378
1851,1.79941002949853
1755,1.80530973451327
1836,1.81120943952802
1781,1.81710914454277
1846,1.82300884955752
1732,1.82890855457227
1800,1.83480825958702
1788,1.84070796460177
1681,1.84660766961652
1786,1.85250737463127
1696,1.85840707964602
1713,1.86430678466077
1684,1.87020648967552
1740,1.87610619469027
1698,1.88200589970502
1632,1.88790560471977
1652,1.89380530973452
1710,1.89970501474927
1616,1.90560471976402
1645,1.91150442477877
1698,1.91740412979352
1580,1.92330383480827
1579,1.92920353982302
1671,1.93510324483777
1667,1.9410029498525
1664,1.94690265486725
1645,1.952802359882
1643,1.95870206489675
1622,1.9646017699115
1633,1.97050147492625
1607,1.976401179941
1578,1.98230088495575
1552,1.9882005899705
1536,1.99410029498525
1577,2
1561,2.00589970501475
1536,2.0117994100295
1575,2.01769911504425
1551,2.023598820059
1571,2.02949852507375
1571,2.0353982300885
1525,2.04129793510325
1520,2.047197640118
1546,2.05309734513275
1582,2.0589970501475
1515,2.06489675516225
1539,2.07079646017698
1550,2.07669616519173
1495,2.08259587020648
1491,2.08849557522123
1483,2.09439528023598
1471,2.10029498525073
1493,2.10619469026548
1514,2.11209439528023
1494,2.11799410029498
1518,2.12389380530973
1717,2.12979351032448
1825,2.13569321533923
1794,2.14159292035398
1712,2.14749262536873
1727,2.15339233038348
1778,2.15929203539823
1828,2.16519174041298
1780,2.17109144542773
1778,2.17699115044248
1783,2.18289085545723
1736,2.18879056047198
1792,2.19469026548673
1779,2.20058997050148
1787,2.20648967551622
2029,2.21238938053097
2106,2.21828908554572
2033,2.22418879056047
2016,2.23008849557522
2089,2.23598820058997
2032,2.24188790560472
2013,2.24778761061947
2053,2.25368731563422
2043,2.25958702064897
2064,2.26548672566372
2053,2.27138643067847
2118,2.27728613569322
2098,2.28318584070797
2057,2.28908554572272
2048,2.29498525073747
2164,2.30088495575222
2051,2.30678466076697
2094,2.31268436578172
2109,2.31858407079647
2159,2.32448377581122
2141,2.33038348082597
2122,2.3362831858407
2109,2.34218289085545
2147,2.3480825958702
2192,2.35398230088495
2137,2.3598820058997
2131,2.36578171091445
2127,2.3716814159292
2123,2.37758112094395
2136,2.3834808259587
2133,2.38938053097345
2102,2.3952802359882
2103,2.40117994100295
2086,2.4070796460177
2118,2.41297935103245
2097,2.4188790560472
2070,2.42477876106195
2170,2.4306784660767
2107,2.43657817109145
2138,2.4424778761062
2106,2.44837758112095
2138,2.4542772861357
2148,2.46017699115045
2320,2.4660766961652
2105,2.47197640117993
2237,2.47787610619468
2172,2.48377581120943
2149,2.48967551622418
2143,2.49557522123893
2149,2.50147492625368
2151,2.50737463126843
2144,2.51327433628318
2211,2.51917404129793
2198,2.52507374631268
2160,2.53097345132743
2237,2.53687315634218
2205,2.54277286135693
2205,2.54867256637168
2199,2.55457227138643
2188,2.56047197640118
2220,2.56637168141593
2198,2.57227138643068
